markup,product_type,code,description,supplier_price,ipi,supplier_id,width,supplier_table_discount
"2,3",3,2265,CHENILLE AVELUDADO,"R$ 85,36",0,10,0,50
"2,3",3,2269,CHENILLE AVELUDADO,"R$ 85,36",0,10,0,50
"2,3",3,2271,CHENILLE AVELUDADO,"R$ 85,36",0,10,0,50
"2,3",3,2275,CHENILLE AVELUDADO,"R$ 85,36",0,10,0,50
"2,3",3,2305,CHENILLE TRICOLOR,"R$ 111,09",0,10,0,50
"2,3",3,2321,JACQUARD FLORAL,"R$91,29",0,10,0,50
"2,3",3,2323,JACQUARD FLORAL,"R$91,29",0,10,0,50
"2,3",3,2329,JACQUARD FLORAL,"R$91,29",0,10,0,50
"2,3",3,2331,JACQUARD LISTRADO,"R$ 32,00",0,10,0,50
"2,3",3,2354,CHENILLE LIST. MULTICOLORIDO,"R$ 97,34",0,10,0,50
"2,3",3,2360,CHENILLE MULTICOLOR,"R$ 80,94",0,10,0,50
"2,3",3,2362,CHENILLE MULTICOLOR,"R$ 80,94",0,10,0,50
"2,3",3,2366,CHENILLE LISTRADO,"R$ 80,94",0,10,0,50
"2,3",3,2375,JACQUARD DE CHENILLE FLORAL,"R$ 86,52",0,10,0,50
"2,3",3,2378,JACQUARD DE CHENILLE LISTRADO,"R$ 86,52",0,10,0,50
"2,3",3,2391,TWEED,"R$ 83,22",0,10,0,50
"2,3",3,2401,CHENILLE DE VISCOSE BLOCADO,"R$ 64,89",0,10,0,50
"2,3",3,2407,CHENILLE DE VISCOSE BLOCADO,"R$ 64,89",0,10,0,50
"2,3",3,2410,RòSTICO EM CRU,"R$ 67,79",0,10,0,50
"2,3",3,2413,RòSTICO EM CRò,"R$ 64,68",0,10,0,50
"2,3",3,2450,PANAMç LISO EM ALGODÌO,"R$ 95,26",0,10,0,50
"2,3",3,2452,PANAMç LISO EM ALGODÌO,"R$ 95,26",0,10,0,50
"2,3",3,2454,PANAMç LISO EM ALGODÌO,"R$95,16",0,10,0,50
"2,3",3,2456,PANAMç LISO EM ALGODÌO,"R$ 95,26",0,10,0,50
"2,3",3,2491,RòSTICO SARJADO,"R$113,62",0,10,0,50
"2,3",3,2501,JACQUARD DE CHENILLE COM PîA,"R$165,38",0,10,0,50
"2,3",3,2503,JACQUARD DE CHENILLE LISTRADAS,"R$167,58",0,10,0,50
"2,3",3,2505,JACQUARD DE CHENILLE LISTRADAS,"R$167,58",0,10,0,50
"2,3",3,2508,JACQUARD DE CHENILLE FLORAL,"R$167,58",0,10,0,50
"2,3",3,2510,JACQUARD DE CHENILLE LISTRADO,"R$140,91",0,10,0,50
"2,3",3,2513,JACQUARD DE CHENILLE C/ BOLAS,"R$167,58",0,10,0,50
"2,3",3,2516,JACQUARD DE CHENILLE C/ BOLAS,"R$167,58",0,10,0,50
"2,3",3,2518,JAC.DE CHENILLE C/ BOLAS,"R$167,58",0,10,0,50
"2,3",3,2523,FLORAL ACETINADO,"R$ 99,85",0,10,0,50
"2,3",3,2525,FLORAL ACETINADO,"R$ 99,85",0,10,0,50
"2,3",3,2527,LISTRADO ACETINADO,"R$ 99,85",0,10,0,50
"2,3",3,2529,LISTRADO ACETINADO,"R$ 99,85",0,10,0,50
"2,3",3,2531,LISO ACETINADO,"R$ 99,85",0,10,0,50
"2,3",3,2533,LISO ACETINADO,"R$ 99,85",0,10,0,50
"2,3",3,2535,FLORAL ACETINADO,"R$ 99,85",0,10,0,50
"2,3",3,2538,JAC.DE CHENILLE FLORAL,"R$ 164,22",0,10,0,50
"2,3",3,2540,CHENILLE MESCLA XADREZ,"R$ 79,01",0,10,0,50
"2,3",3,2551,JACQUARD DE CHENILLE C/BOLAS,"R$167,58",0,10,0,50
"2,3",3,2560,ADAMASCADO C/MEDALHÌO PQ.,"R$ 93,34",0,10,0,50
"2,3",3,2564,LISO BICOLOR,"R$ 93,34",0,10,0,50
"2,3",3,2566,LISO BICOLOR,"R$ 93,34",0,10,0,50
"2,3",3,258,JACQUARD C/CIRCULOS,"R$185,16",0,10,0,50
"2,3",3,2602,JACQUARD FLORAL,"R$ 97,47",0,10,0,50
"2,3",3,2606,JACQ.LISTRD.MULTICOLORIDO,"R$ 97,47",0,10,0,50
"2,3",3,2611,JACQUARD LISTRADO,"R$122,22",0,10,0,50
"2,3",3,2614,JACQUARD ARABESCO,"R$122,22",0,10,0,50
"2,3",3,2619,JACQ.DE CHENILLE BLOCADO,"R$122,22",0,10,0,50
"2,3",3,2627,JACQUARD YBISCO,"R$91,77",0,10,0,50
"2,3",3,2633,JACQ. COM LINHO LISO,"R$91,77",0,10,0,50
"2,3",3,2635,JACQ. COM LINHO LISO,"R$91,77",0,10,0,50
"2,3",3,2637,JACQ. COM LINHO LISO,"R$91,77",0,10,0,50
"2,3",3,2639,JACQ. COM LINHO LISO,"R$91,77",0,10,0,50
"2,3",3,2642,JACQ. COM LINHO LISTRADO,"R$91,77",0,10,0,50
"2,3",3,2644,JACQ. COM LINHO LISTRADO,"R$91,77",0,10,0,50
"2,3",3,2646,JACQ. COM LINHO FLORAL,"R$117,75",0,10,0,50
"2,3",3,2648,JACQ. COM LINHO CANELADO,"R$91,77",0,10,0,50
"2,3",3,2652,JACQ. COM LINHO LISO,"R$91,80",0,10,0,50
"2,3",3,2654,LINHO MISTO LISTRADO,"R$ 64,68",0,10,0,50
"2,3",3,2659,LINHO MISTO LISTRADO,"R$69,16",0,10,0,50
"2,3",3,2669,JACQUARD ADAMASCADO,"R$ 104,52",0,10,0,50
"2,3",3,2685,CHEVRON EM LINHO,"R$115,10",0,10,0,50
