markup,product_type,code,description,supplier_price,ipi,supplier_id,width,supplier_table_discount
"2,30",3,0794,RÚSTICO DE LINHO LISTRADO,"R$ 99,22",0,9,0,40
"2,30",3,0796,RÚSTICO DE LINHO LISTRADO,"R$ 99,22",0,9,0,40
"2,30",3,0798,DEVORE ESTAMPADO,"R$110,24",0,9,0,40
"2,30",3,0821/01,VOIL LISO,"R$ 20,52",0,9,0,40
"2,30",3,0821/04,VOIL LISO,"R$ 20,52",0,9,0,40
"2,30",3,0821/19,VOIL LISO,"R$ 20,52",0,9,0,40
"2,30",3,0835/01,TERGAL VERÃO,"R$ 30,02",0,9,0,40
"2,30",3,0883/01,BLACK OUT IMPORTADO,"R$ 35,87",0,9,0,40
"2,30",3,0886,CIGALINE DE POLIÉSTER,"R$ 52,06",0,9,0,40
"2,30",3,0889,BLACK OUT C/LINHO,"R$ 66,50",0,9,0,40
"2,30",3,0900/02,BLACK OUT TECIDO,"R$ 75,62",0,9,0,40
"2,30",3,0905,BLACK-OUT SHANTUNG BRANCO,"R$ 95,38",0,9,0,40
"2,30",3,0909,BLACKOUT SHANTUNG BEGE ESCURO,"R$ 95,38",0,9,0,40
"2,30",3,0911,BLACK-OUT COM LINHO,"R$ 93,48",0,9,0,40
"2,30",3,1001/02,VOIL JUDITH LISO,"R$ 37,47",0,9,0,40
"2,30",3,1002/02,VOIL FILETADO JUDITH,"R$ 47,50",0,9,0,40
"2,30",3,1003/02,VOIL CRISTAL JUDITH,"R$ 54,45",0,9,0,40
"2,30",3,1005,VOIL TEXTURE JUDITH,"R$ 88,50",0,9,0,40
"2,30",3,1010,VOIL TEXTURE JUDITH,"R$59,17",0,9,0,40
"2,30",3,1012/02,SHANTUNG JUDITH,"R$91,66",0,9,0,40
"2,30",3,1100,ISOCOURO SINTÉTICO (BRANCO),"R$31,58",0,9,0,40
"2,30",3,1102,ISOCOURO SINTÉTICO (PRETO),"R$31,58",0,9,0,40
"2,30",3,1355,TELA DE LINHO COLORIDA,"R$ 52,00",0,9,0,40
"2,30",3,1561,CAMURÇA DUBLADA FENDI,"R$ 42,75",0,9,0,40
"2,30",3,1563,CAMURÇA DUBLADA CAFÉ,"R$ 42,75",0,9,0,40
"2,30",3,1565,CAMURÇA DUBLADA VERMELHA,"R$ 42,75",0,9,0,40
"2,30",3,1567,CAMURÇA SME DUBLAGEM ANIL,"R$ 85,36",0,9,0,40
"2,30",3,1580,CAMURÇA SEM DUBLAGEM CRÚ,"R$ 85,36",0,9,0,40
"2,30",3,1582,CAMURÇA SEM DUBLAGEM BEGE,"R$ 85,36",0,9,0,40
"2,30",3,1585,CAMURÇA SEM DUBLAGEM VERDE,"R$ 85,36",0,9,0,40
"2,30",3,1587,CAMURÇA SEM DUBLAGEM TELHA,"R$ 85,25",0,9,0,40
"2,30",3,1589,CAMURÇA LISA,"R$ 85,25",0,9,0,40
"2,30",3,1593,SHANTUNG,"R$ 52,44",0,9,0,40
"2,30",3,0280/03,SARJA PESADA ESTAMPADA,"R$53,16",0,9,0,40
"2,30",3,0280/05,SARJA PESADA ESTAMPADA,"R$53,16",0,9,0,40
"2,30",3,0334,JACQUARD B/P FEMININO,"R$162,24",0,9,0,40
"2,30",3,0741,TELA DE LINHO LISTRADA,"R$ 111,30",0,9,0,40
"2,30",3,0743,TELA DE LINHO LISA,"R$106,68",0,9,0,40
"2,30",3,0745,TELA DE LINHO MISTA,"R$ 98,28",0,9,0,40
"2,30",3,0747,ESTOLCOMO TECIDO,"R$106,68",0,9,0,40
"2,30",3,0760/02,TELA DE LINHO LISA,"R$ 52,00",0,9,0,40
"2,30",3,0780/02,JULIANA TECIDO 100 PES,"R$ 68,06",0,9,0,40
"2,30",3,0781/02,VOIL BORDADO AMASSADO,"R$133,42",0,9,0,40
"2,30",3,0782/02,VOIL LISO METALIZADO,"R$ 68,06",0,9,0,40
"2,30",3,0783/02,VOIL BORDADO AMASSADO,"R$133,42",0,9,0,40
"2,30",3,0791,ORGANZA BORDADA,"R$133,42",0,9,0,40
"2,30",3,0793,RÚSTICO DE LINHO LISTRADO,"R$109,06",0,9,0,40
"2,30",3,0795,RÚSTICO DE LINHO LISTRADO,"R$ 99,22",0,9,0,40
"2,30",3,0797,DEVORE ESTAMPADO,"R$110,24",0,9,0,40
"2,30",3,0821,VOIL LISO,"R$ 20,52",0,9,0,40
"2,30",3,0821/02,VOIL LISO,"R$ 20,52",0,9,0,40
"2,30",3,0821/16,VOIL LISO,"R$ 20,52",0,9,0,40
"2,30",3,0821/21,VOIL LISO,"R$ 20,52",0,9,0,40
"2,30",3,0835/03,TERGAL VERÃO,"R$ 30,02",0,9,0,40
"2,30",3,0883/02,BLACK OUT IMPORTADO,"R$ 35,87",0,9,0,40
"2,30",3,0887,CIGALINE DE POLIÉSTER,"R$ 52,06",0,9,0,40
"2,30",3,0900/01,BLACK OUT TECIDOS,"R$ 75,62",0,9,0,40
"2,30",3,0900/03,BLACK OUT TECIDO,"R$ 75,62",0,9,0,40
"2,30",3,0908,BLACK-OUT SHANTUNG BEGE CLARO,"R$ 95,38",0,9,0,40
"2,30",3,0910,BLACKOUT SHANTUNG MARRON,"R$ 95,38",0,9,0,40
"2,30",3,1001/01,VOIL JUDITH LISO,"R$ 37,47",0,9,0,40
"2,30",3,1002/01,VOIL FILETADO JUDITH,"R$ 47,50",0,9,0,40
"2,30",3,1003/01,VOIL CRISTAL JUDITH,"R$ 54,45",0,9,0,40
"2,30",3,1003/03,VOIL CRISTAL,"R$ 45,64",0,9,0,40
"2,30",3,1006,VOIL TEXTURE JUDITH,"R$ 49,32",0,9,0,40
"2,30",3,1012/01,SHANTUNG JUDITH,"R$ 91,66",0,9,0,40
"2,30",3,1012/11,SHANTUNG JUDITH,"R$ 91,66",0,9,0,40
"2,30",3,1101,ISOCOURO SINTÉTICO (FENDI),"R$ 31,58",0,9,0,40
"2,30",3,1105,TELA DE LINHO BRANCO,"R$ 52,00",0,9,0,40
"2,30",3,1560,CAMURÇA DUBLADA,"R$ 42,75",0,9,0,40
"2,30",3,1562,CAMURÇA DUBLADA,"R$ 42,75",0,9,0,40
"2,30",3,1564,CAMURÇA DUBLADA MARRON CLARO,"R$ 42,75",0,9,0,40
"2,30",3,1566,CAMURÇA SME DUBLAGEM BEGE,"R$ 85,36",0,9,0,40
"2,30",3,1568,CAMURÇA SEM DUBLAGEM CINZA,"R$ 85,36",0,9,0,40
"2,30",3,1581,CAMURÇA SEM DUBLAGEM CAMURÇA,"R$ 85,36",0,9,0,40
"2,30",3,1584,CAMURÇA SEM DUBLAGEM CEREJA,"R$ 85,36",0,9,0,40
"2,30",3,1586,CAMURÇA SEM DUBLAGEM,"R$ 85,36",0,9,0,40
"2,30",3,1588,CAMURÇA SEM DUBLAGEM PRETA,"R$ 85,25",0,9,0,40
"2,30",3,1590,SHANTUNG BRANCO,"R$ 52,44",0,9,0,40
"2,30",3,1594,SHANTUNG,"R$ 52,44",0,9,0,40
"2,3",3,1595,SHANTUNG,"R$ 52,44",0,9,0,40
"2,3",3,1656,JACQUARD ADAMASCADO,"R$138,24",0,9,0,40
"2,3",3,1658,JACQUARD C/ MEDALHÃO,"R$138,24",0,9,0,40
"2,3",3,1667,JAC SEDOSO LISTRADO,"R$116,28",0,9,0,40
"2,3",3,1669,JACQUARD SEDOSO LISTRADO,"R$116,28",0,9,0,40
"2,3",3,1671,JACQUARD SEDOSO CASHIMIR,"R$116,28",0,9,0,40
"2,3",3,1676,JACQUARD FLORAL,"R$ 72,09",0,9,0,40
"2,3",3,1681,COURO NÁUTICO,"R$70,12",0,9,0,40
"2,3",3,1733,JACQUARD LISTRADO,"R$113,24",0,9,0,40
"2,3",3,1735,JACQUARD ARABESCO,"R$113,24",0,9,0,40
"2,3",3,1737,JACQUARD ARABESCO,"R$113,24",0,9,0,40
"2,3",3,1739,JACQUARD LISTRADO,"R$113,24",0,9,0,40
"2,3",3,1746,CHENILLE LISO,"R$ 85,50",0,9,0,40
"2,3",3,1811,CAMURÇA DUBLADA,"R$ 66,01",0,9,0,40
"2,3",3,1813,CAMURÇA DUBLADA,"R$ 66,01",0,9,0,40
"2,3",3,1830,PELICA,"R$ 59,05",0,9,0,40
"2,3",3,1833,COURO PELICA,"R$ 59,05",0,9,0,40
"2,3",3,1835,PELICA,"R$ 59,05",0,9,0,40
"2,3",3,1838,PELICA,"R$ 59,05",0,9,0,40
"2,3",3,1852,CAMURÇA ENVELHECIDA,"R$ 104,50",0,9,0,40
"2,3",3,1861,CAMURÇA ENVELH,"R$ 68,00",0,9,0,40
"2,3",3,1863,CAMURÇA ENVELHECIDA,"R$ 68,00",0,9,0,40
"2,3",3,1869,COURO METALIZADO,"R$61,95",0,9,0,40
"2,3",3,1871,COURO METALIZADO,"R$61,95",0,9,0,40
"2,3",3,1873,COURO METALIZADO,"R$61,95",0,9,0,40
"2,3",3,1875,COURO METALIZADO,"R$61,95",0,9,0,40
"2,3",3,1877,COURO METALIZADO,"R$61,95",0,9,0,40
"2,3",3,1879,COURO METALIZADO,"R$61,95",0,9,0,40
"2,3",3,1881,COURO METALIZADO,"R$61,95",0,9,0,40
"2,3",3,1883,COURO METALIZADO,"R$61,95",0,9,0,40
"2,3",3,1889,COURO METALIZADO,"R$61,95",0,9,0,40
"2,3",3,1891,NOBUKE ENVELHECIDO,"R$ 85,26",0,9,0,40
"2,3",3,1893,PELÍCA ANTÍLOPE,"R$ 52,00",0,9,0,40
"2,3",3,1895,PELÍCA ANTÍLOPE,"R$ 52,00",0,9,0,40
"2,3",3,1897,CAMURÇA BÚFALO,"R$ 95,00",0,9,0,40
"2,3",3,1899,CAMURÇA BÚFALO,"R$ 95,00",0,9,0,40
"2,3",3,1903,CREPE COLORIDO,"R$41,04",0,9,0,40
"2,3",3,1937,MICROSEDA LISA,"R$ 50,92",0,9,0,40
"2,3",3,1951,SARJA DE POLIÉSTER,"R$71,06",0,9,0,40
"2,3",3,1955,SARJA DE POLIÉSTER,"R$71,06",0,9,0,40
"2,3",3,2027,CAMURÇA,"R$ 85,25",0,9,0,40
"2,3",3,2031,LINHO SINTÉTICO PESADO,"R$110,50",0,9,0,40
"2,3",3,2033,LINHO SINTÉTICO PESADO,"R$110,50",0,9,0,40
"2,3",3,2035,LINHO SINTÉTICO PESADO,"R$110,50",0,9,0,40
"2,3",3,2037,LINHO SINTÉTICO PESADO,"R$110,50",0,9,0,40
"2,3",3,2039,LINHO SINTÉTICO PESADO,"R$110,50",0,9,0,40
"2,3",3,2041,LINHO SINTÉTICO PESADO,"R$110,50",0,9,0,40
"2,3",3,1596,SHANTUNG,"R$ 52,44",0,9,0,40
"2,3",3,1657,JACQUARD ADAMASCADO,"R$138,24",0,9,0,40
"2,3",3,1659,JACQUARD C/ MEDALHÃO,"R$138,24",0,9,0,40
"2,3",3,1668,LISTRADO ADAMASCADO,"R$116,28",0,9,0,40
"2,3",3,1670,JACQUARD SEDOSO CASHIMIR,"R$116,28",0,9,0,40
"2,3",3,1672,JACQUARD SEDOSO CASHIMIR,"R$116,28",0,9,0,40
"2,3",3,1680,COURO NÁUTICO,"R$70,12",0,9,0,40
"2,3",3,1732,CHENILLE FLORAL COM VISCOSE,"R$113,24",0,9,0,40
"2,3",3,1734,JACQUARD ARABESCO,"R$113,24",0,9,0,40
"2,3",3,1736,JACQUARD LISTRADO,"R$113,24",0,9,0,40
"2,3",3,1738,JACQUARD ARABESCO,"R$113,24",0,9,0,40
"2,3",3,1745,CHENILLE LISO,"R$ 85,50",0,9,0,40
"2,3",3,1810,CAMURÇA DUBLADA,"R$ 66,01",0,9,0,40
"2,3",3,1812,CAMURÇA DUBLADA,"R$ 66,01",0,9,0,40
"2,3",3,1821,CAMURÇA DUBLADA,"R$ 66,01",0,9,0,40
"2,3",3,1831,PELICA,"R$ 59,05",0,9,0,40
"2,3",3,1834,PELICA,"R$ 59,05",0,9,0,40
