markup,product_type,code,description,supplier_price,ipi,supplier_id,width,supplier_table_discount
"2,30",3,2978,CHEVRON EM CHENILLE,"R$ 95,20",0,10,0,40
"2,30",3,2981,RÚSTICO EM ALGODÃO,"R$199,50",0,10,0,40
"2,30",3,2983,RÚSTICO EM ALGODÃO,"R$199,50",0,10,0,40
"2,30",3,2985,RÚSTICO EM ALGODÃO,"R$199,50",0,10,0,40
"2,30",3,2987,RÚSTICO EM ALGODÃO,"R$199,50",0,10,0,40
"2,30",3,2989,RÚSTICO EM ALGODÃO,"R$199,50",0,10,0,40
"2,30",3,3096,JACQUARD COMPOSE,"R$118,71",0,10,0,40
"2,30",3,3224,POPELINE COLORIDA LISA,"R$ 66,88",0,10,0,40
"2,30",3,3226,POPELINE COLORIDA LISA,"R$ 66,88",0,10,0,40
"2,30",3,3231,POPELINE COLORIDA LISA,"R$ 41,99",0,10,0,40
"2,30",3,3236,POPELINE XADREZ,"R$ 53,39",0,10,0,40
"2,30",3,3238,POPELINE XADREZ,"R$ 53,39",0,10,0,40
"2,30",3,3242,POPELINE LISTRA LARGA,"R$ 48,64",0,10,0,40
"2,30",3,3244,POPELINE LISTRA LARGA,"R$ 48,64",0,10,0,40
"2,30",3,3248,POPELINE XADREZ,"R$ 53,39",0,10,0,40
"2,30",3,3566,PIQUET,"R$ 48,80",0,10,0,40
"2,30",3,3250,POPELINE XADREZ,"R$ 53,39",0,10,0,40
"2,30",3,3254,POPELINE DE LISTA FINA(AZUL),"R$ 48,64",0,10,0,40
"2,30",3,3297,MONOFILAMENTO,"R$ 79,99",0,10,0,40
"2,30",3,3301,MONOFILAMENTO PRATA,"R$ 88,46",0,10,0,40
"2,30",3,3317,MICRO SEDA,"R$ 92,87",0,10,0,40
"2,30",3,3322,MONOFILAMENTO LISTA/ SEDA,"R$123,99",0,10,0,40
"2,30",3,3355,LISO POLI/ALGODÃO,"R$ 91,43",0,10,0,40
"2,30",3,3357,LISO POLI/ALGODÃO,"R$ 91,43",0,10,0,40
"2,30",3,3359,LISTRADO POLIÉSTER/ALGODÃO,"R$ 88,81",0,10,0,40
"2,30",3,3361,LISTRADO POLIÉSTER/ALGODÃO,"R$ 88,81",0,10,0,40
"2,30",3,3368,MICRO SEDA,"R$ 92,87",0,10,0,40
"2,30",3,3370,MICRO SEDA LISTRADA,"R$ 95,57",0,10,0,40
"2,30",3,3372,MICRO SEDA LISTRADA,"R$ 95,57",0,10,0,40
"2,30",3,3374,MICRO SEDA LISTRADA,"R$ 88,46",0,10,0,40
"2,30",3,3381,CREPE LISTRADO,"R$ 68,63",0,10,0,40
"2,30",3,3383,JACQ. LISTRADO,"R$ 85,23",0,10,0,40
"2,30",3,3385,ORGANZA LISTRADA,"R$ 98,27",0,10,0,40
"2,30",3,3387,ORGANZA LISTRADA,"R$ 86,72",0,10,0,40
"2,30",3,3389,VOIL LISTRADO P/CORTINA,"R$79,15",0,10,0,40
"2,30",3,3391,VOIL LISO P/CORTINA,"R$ 93,59",0,10,0,40
"2,30",3,3393,VOIL LISO P/CORTINA,"R$91,81",0,10,0,40
"2,30",3,3395,VOIL LISO P/CORTINA,"R$91,81",0,10,0,40
"2,30",3,3398,VOIL TRAMADO,"R$ 23,75",0,10,0,40
"2,30",3,3420,LISTRADINHO (PRETO),"R$ 83,71",0,10,0,40
"2,30",3,3422,BOLINHA VERDE,"R$88,12",0,10,0,40
"2,30",3,3424,BOLINHA PINK,"R$88,12",0,10,0,40
"2,30",3,3429,LISTRADO (VERDE/ PINK),"R$ 83,71",0,10,0,40
"2,30",3,3431,XADREZ (VERDE/PINK),"R$ 83,71",0,10,0,40
"2,30",3,3437,GORGURÃO (PRETO/ CINZA),"R$103,28",0,10,0,40
"2,30",3,3442,LISTRADO COLORIDO (AMARELO),"R$ 83,71",0,10,0,40
"2,30",3,3450,XADREZINHO (ROSA/ BRANCO),"R$88,12",0,10,0,40
"2,30",3,3454,BOLINHA (PRETO),"R$ 83,71",0,10,0,40
"2,30",3,3456,LISTRADO (AZUL),"R$ 83,71",0,10,0,40
"2,30",3,3500,CETIM LISO DE ALGODÃO,"R$ 69,81",0,10,0,40
"2,30",3,3509,CETIM LISO,"R$ 69,81",0,10,0,40
"2,30",3,3513,CETIM LISTRADO,"R$ 59,74",0,10,0,40
"2,30",3,3518,CETIM LISTRADO,"R$ 59,74",0,10,0,40
"2,30",3,3520,CETIM LISTRADO,"R$ 69,81",0,10,0,40
"2,30",3,3524,GORGURÃO DUPLA FACE,"R$ 76,76",0,10,0,40
"2,30",3,3526,GORGURÃO DUPLA FACE,"R$ 76,76",0,10,0,40
"2,30",3,3541,XADREZ EM ALGODÃO,"R$ 66,88",0,10,0,40
"2,30",3,3543,XADREZ EM ALGODÃO,"R$ 66,88",0,10,0,40
"2,30",3,3546,CETIM LISTRADO,"R$ 69,81",0,10,0,40
"2,30",3,3561,PIQUET,"R$ 48,80",0,10,0,40
"2,30",3,3563,PIQUET,"R$ 48,80",0,10,0,40
"2,30",3,3565,PIQUET,"R$ 48,80",0,10,0,40
"2,30",3,3570,XADREZ EM ALGODÃO,"R$ 75,60",0,10,0,40
"2,30",3,3753,JACQUARD LISTRADO,"R$ 98,60",0,10,0,40
"2,30",3,3572,XADREZ EM ALGODÃO,"R$ 75,60",0,10,0,40
"2,30",3,3574,XADREZ EM ALGODÃO,"R$ 75,60",0,10,0,40
"2,30",3,3576,XADREZ EM ALGODÃO,"R$ 75,60",0,10,0,40
"2,30",3,3578,XADREZ EM ALGODÃO,"R$ 75,60",0,10,0,40
"2,30",3,3580,XADREZ EM ALGODÃO,"R$ 75,60",0,10,0,40
"2,30",3,3582,XADREZ EM ALG. MAQUINETADO,"R$ 75,60",0,10,0,40
"2,30",3,3584,XADREZ EM ALG. MAQUINETADO,"R$ 75,60",0,10,0,40
"2,30",3,3586,XADREZ EM ALG. MAQUINETADO,"R$ 75,60",0,10,0,40
"2,30",3,3600,JACQ. LISTRADO,"R$ 98,60",0,10,0,40
"2,30",3,3602,JACQ. MOSAICO,"R$ 98,60",0,10,0,40
"2,30",3,3612,GORGURÃO,"R$121,92",0,10,0,40
"2,30",3,3640,TRAMADO COLORIDO,"R$110,88",0,10,0,40
"2,30",3,3642,TRAMADO COLORIDO,"R$110,88",0,10,0,40
"2,30",3,3644,GORGURÃO,"R$121,92",0,10,0,40
"2,30",3,3657,JACQUARD C/ CHENILLE CHEVRON,"R$157,00",0,10,0,40
